2025-09-08 16:29:40,265 - INFO - Starting browser session with chrome...
2025-09-08 16:42:12,293 - INFO - Log In button clicked successfully.
2025-09-08 16:42:16,274 - INFO - Login success message found: Login successful!
2025-09-08 16:42:16,333 - INFO - User authentication indicators found - login confirmed
2025-09-08 16:42:16,333 - INFO - Login completed successfully for user: john.doe.test__16@gmail.com
2025-09-08 16:42:16,333 - INFO - \u2705 Login completed successfully
2025-09-08 16:42:18,334 - INFO - STEP 2: Navigating to Admission Form...
2025-09-08 16:42:30,808 - INFO - \u2705 Successfully navigated to admission form
2025-09-08 16:42:32,810 - INFO - STEP 3: Filling Student Information Form...
2025-09-08 16:42:32,811 - INFO - Using valid student data: Verify Student Personal Information Form with Valid Data
2025-09-08 16:42:48,917 - INFO - STEP 4: Filling Guardian Information Form...
2025-09-08 16:43:02,343 - INFO - STEP 5: Filling Previous School Information Form...
2025-09-08 16:43:03,586 - INFO - === ADMISSION COMPLETE FLOW TEST COMPLETED ===
2025-09-08 16:43:03,899 - INFO - Script complete.
2025-09-08 16:43:08,647 - INFO - Ending browser session...
2025-09-08 16:43:08,648 - INFO - ...................
2025-09-08 16:43:08,648 - INFO - ...................
2025-09-08 16:51:10,135 - INFO - Starting browser session with chrome...
2025-09-08 16:51:12,311 - INFO - chrome browser launched successfully.
2025-09-08 16:51:13,537 - INFO - URL opened successfully.
2025-09-08 16:51:13,539 - INFO - === ADMISSION COMPLETE FLOW TEST STARTED ===
2025-09-08 16:51:13,539 - INFO - STEP 1: Performing Login...
2025-09-08 16:51:13,540 - INFO - Starting login process for ADMISSION_FLOW
2025-09-08 16:51:14,570 - INFO - Sign Up for Free button clicked successfully.
2025-09-08 16:51:14,571 - INFO - Navigated to Sign Up page successfully.
2025-09-08 16:51:17,304 - INFO - Sign In link clicked successfully.
2025-09-08 16:51:17,305 - INFO - Navigated to Sign In page successfully.
2025-09-08 16:51:19,456 - INFO - Sign In page loaded successfully.
2025-09-08 16:51:20,131 - INFO - Email entered successfully in login form.
2025-09-08 16:51:20,131 - INFO - Email entered successfully in login form.
2025-09-08 16:51:20,437 - INFO - Password entered successfully in login form.
2025-09-08 16:51:20,437 - INFO - Password entered successfully in login form.
2025-09-08 16:51:21,446 - INFO - Log In button clicked successfully.
2025-09-08 16:51:21,446 - INFO - Log In button clicked successfully.
2025-09-08 16:51:25,475 - INFO - Login success message found: Login successful!
2025-09-08 16:51:25,498 - INFO - User authentication indicators found - login confirmed
2025-09-08 16:51:25,499 - INFO - Login completed successfully for user: john.doe.test__16@gmail.com
2025-09-08 16:51:25,499 - INFO - \u2705 Login completed successfully
2025-09-08 16:51:27,500 - INFO - STEP 2: Navigating to Admission Form...
2025-09-08 16:51:39,962 - INFO - \u2705 Successfully navigated to admission form
2025-09-08 16:51:41,963 - INFO - STEP 3: Filling Student Information Form...
2025-09-08 16:51:41,964 - INFO - Using valid student data: Verify Student Personal Information Form with Valid Data
2025-09-08 16:51:57,685 - INFO - STEP 4: Filling Guardian Information Form...
2025-09-08 16:52:11,211 - INFO - STEP 5: Filling Previous School Information Form...
2025-09-08 16:52:13,553 - INFO - === ADMISSION COMPLETE FLOW TEST COMPLETED ===
2025-09-08 16:52:13,937 - INFO - Script complete.
2025-09-08 16:52:17,665 - INFO - Ending browser session...
2025-09-08 16:52:17,666 - INFO - ...................
2025-09-08 16:52:17,666 - INFO - ...................
2025-09-08 17:05:45,750 - INFO - Starting browser session with chrome...
2025-09-08 17:05:48,099 - INFO - chrome browser launched successfully.
2025-09-08 17:05:49,398 - INFO - URL opened successfully.
2025-09-08 17:05:49,400 - INFO - === ADMISSION COMPLETE FLOW TEST STARTED ===
2025-09-08 17:05:49,400 - INFO - STEP 1: Performing Login...
2025-09-08 17:05:49,401 - INFO - Starting login process for ADMISSION_FLOW
2025-09-08 17:05:49,955 - INFO - Sign Up for Free button clicked successfully.
2025-09-08 17:05:49,956 - INFO - Navigated to Sign Up page successfully.
2025-09-08 17:05:53,179 - INFO - Sign In link clicked successfully.
2025-09-08 17:05:53,179 - INFO - Navigated to Sign In page successfully.
2025-09-08 17:05:55,253 - INFO - Sign In page loaded successfully.
2025-09-08 17:05:55,804 - INFO - Email entered successfully in login form.
2025-09-08 17:05:55,805 - INFO - Email entered successfully in login form.
2025-09-08 17:05:56,159 - INFO - Password entered successfully in login form.
2025-09-08 17:05:56,159 - INFO - Password entered successfully in login form.
2025-09-08 17:05:57,321 - INFO - Log In button clicked successfully.
2025-09-08 17:05:57,321 - INFO - Log In button clicked successfully.
2025-09-08 17:06:01,239 - INFO - Login success message found: Login successful!
2025-09-08 17:06:01,260 - INFO - User authentication indicators found - login confirmed
2025-09-08 17:06:01,260 - INFO - Login completed successfully for user: john.doe.test__16@gmail.com
2025-09-08 17:06:01,260 - INFO - \u2705 Login completed successfully
2025-09-08 17:06:03,261 - INFO - STEP 2: Navigating to Admission Form...
2025-09-08 17:06:15,664 - INFO - \u2705 Successfully navigated to admission form
2025-09-08 17:06:17,665 - INFO - STEP 3: Filling Student Information Form...
2025-09-08 17:06:17,666 - INFO - Using valid student data: Verify Student Personal Information Form with Valid Data
2025-09-08 17:06:17,994 - INFO - Full Name: 'John Doe'
2025-09-08 17:06:19,028 - INFO - Gender: 'Male'
2025-09-08 17:06:19,354 - INFO - Date of Birth: '2000-05-15'
2025-09-08 17:06:19,867 - INFO - Nationality: 'Bangladeshi'
2025-09-08 17:06:20,930 - INFO - Religion: 'Islam'
2025-09-08 17:06:21,267 - INFO - Contact: '01712345678'
2025-09-08 17:06:21,647 - INFO - Email: 'john@example.com'
2025-09-08 17:06:21,944 - INFO - Present Address: 'mohakhali'
2025-09-08 17:06:25,356 - INFO - Save & Continue button clicked
2025-09-08 17:06:33,398 - INFO - \u2705 Student information saved successfully (valid data)
2025-09-08 17:06:33,413 - INFO - \U0001f511 Draft ID captured: 102
2025-09-08 17:06:33,414 - INFO - STEP 4: Filling Guardian Information Form...
2025-09-08 17:06:33,414 - INFO - Guardian data: Verify Guardian Information Form Submission with Valid Data (Required Fields Only)
2025-09-08 17:06:35,335 - INFO - Father Full Name: 'kamal'
2025-09-08 17:06:36,336 - INFO - Father Contact: '01789571651'
2025-09-08 17:06:37,255 - INFO - Father Occupation: 'Businessman'
2025-09-08 17:06:37,547 - INFO - Father NID: '1234567890'
2025-09-08 17:06:37,797 - INFO - Father Address: 'Dhaka'
2025-09-08 17:06:38,716 - INFO - Mother Full Name: 'jorina'
2025-09-08 17:06:39,056 - INFO - Mother Contact: '01789571652'
2025-09-08 17:06:39,313 - INFO - Mother Occupation: 'Housewife'
2025-09-08 17:06:39,661 - INFO - Mother NID: '1234567890'
2025-09-08 17:06:40,534 - INFO - Mother Address: 'Dhaka'
2025-09-08 17:06:41,568 - INFO - Legal Guardian: 'Father'
2025-09-08 17:06:44,960 - INFO - Save & Continue button clicked
2025-09-08 17:06:46,056 - ERROR - Previous school information error: Family information added successfully.
2025-09-08 17:06:46,057 - INFO - === ADMISSION COMPLETE FLOW TEST COMPLETED ===
2025-09-08 17:06:46,357 - INFO - Script complete.
2025-09-08 17:06:48,858 - INFO - Ending browser session...
2025-09-08 17:06:48,859 - INFO - ...................
2025-09-08 17:06:48,859 - INFO - ...................
2025-09-08 17:11:44,736 - INFO - Starting browser session with chrome...
2025-09-08 17:11:46,805 - INFO - chrome browser launched successfully.
2025-09-08 17:11:47,975 - INFO - URL opened successfully.
2025-09-08 17:11:47,977 - INFO - === ADMISSION COMPLETE FLOW TEST STARTED ===
2025-09-08 17:11:47,977 - INFO - STEP 1: Performing Login...
2025-09-08 17:11:47,977 - INFO - Starting login process for ADMISSION_FLOW
2025-09-08 17:11:48,791 - INFO - Sign Up for Free button clicked successfully.
2025-09-08 17:11:48,791 - INFO - Navigated to Sign Up page successfully.
2025-09-08 17:11:51,901 - INFO - Sign In link clicked successfully.
2025-09-08 17:11:51,901 - INFO - Navigated to Sign In page successfully.
2025-09-08 17:11:53,992 - INFO - Sign In page loaded successfully.
2025-09-08 17:11:54,569 - INFO - Email entered successfully in login form.
2025-09-08 17:11:54,569 - INFO - Email entered successfully in login form.
2025-09-08 17:11:54,926 - INFO - Password entered successfully in login form.
2025-09-08 17:11:54,927 - INFO - Password entered successfully in login form.
2025-09-08 17:11:56,035 - INFO - Log In button clicked successfully.
2025-09-08 17:11:56,036 - INFO - Log In button clicked successfully.
2025-09-08 17:12:00,106 - INFO - Login success message found: Login successful!
2025-09-08 17:12:00,133 - INFO - User authentication indicators found - login confirmed
2025-09-08 17:12:00,133 - INFO - Login completed successfully for user: john.doe.test__16@gmail.com
2025-09-08 17:12:00,133 - INFO - \u2705 Login completed successfully
2025-09-08 17:12:02,134 - INFO - STEP 2: Navigating to Admission Form...
2025-09-08 17:12:14,651 - INFO - \u2705 Successfully navigated to admission form
2025-09-08 17:12:16,653 - INFO - STEP 3: Filling Student Information Form...
2025-09-08 17:12:16,653 - INFO - Using valid student data: Verify Student Personal Information Form with Valid Data
2025-09-08 17:12:16,982 - INFO - Full Name: 'John Doe'
2025-09-08 17:12:18,014 - INFO - Gender: 'Male'
2025-09-08 17:12:18,370 - INFO - Date of Birth: '2000-05-15'
2025-09-08 17:12:18,877 - INFO - Nationality: 'Bangladeshi'
2025-09-08 17:12:19,913 - INFO - Religion: 'Islam'
2025-09-08 17:12:20,251 - INFO - Contact: '01712345678'
2025-09-08 17:12:20,697 - INFO - Email: 'john@example.com'
2025-09-08 17:12:21,011 - INFO - Present Address: 'mohakhali'
2025-09-08 17:12:24,485 - INFO - Save & Continue button clicked
2025-09-08 17:12:32,561 - INFO - \u2705 Student information saved successfully (valid data)
2025-09-08 17:12:32,577 - INFO - \U0001f511 Draft ID captured: 103
2025-09-08 17:12:32,577 - INFO - STEP 4: Filling Guardian Information Form...
2025-09-08 17:12:32,578 - INFO - Guardian data: Verify Guardian Information Form Submission with Valid Data (Required Fields Only)
2025-09-08 17:12:34,477 - INFO - Father Full Name: 'kamal'
2025-09-08 17:12:35,382 - INFO - Father Contact: '01789571651'
2025-09-08 17:12:36,285 - INFO - Father Occupation: 'Businessman'
2025-09-08 17:12:36,611 - INFO - Father NID: '1234567890'
2025-09-08 17:12:36,854 - INFO - Father Address: 'Dhaka'
2025-09-08 17:12:37,732 - INFO - Mother Full Name: 'jorina'
2025-09-08 17:12:38,055 - INFO - Mother Contact: '01789571652'
2025-09-08 17:12:38,373 - INFO - Mother Occupation: 'Housewife'
2025-09-08 17:12:38,715 - INFO - Mother NID: '1234567890'
2025-09-08 17:12:39,609 - INFO - Mother Address: 'Dhaka'
2025-09-08 17:12:40,659 - INFO - Legal Guardian: 'Father'
2025-09-08 17:12:44,131 - INFO - Save & Continue button clicked
2025-09-08 17:12:45,191 - INFO - Family information added successfully.
2025-09-08 17:12:45,191 - INFO - STEP 5: Filling Previous School Information Form...
2025-09-08 17:12:45,192 - INFO - Previous School data: Verify Previous School Academic Details Form Submission with Valid Data (Required Fields Only)
2025-09-08 17:12:46,739 - INFO - School Name: 'ABC Primary School'
2025-09-08 17:12:47,968 - ERROR - \u274c Error filling previous school information: Message: element click intercepted: Element is not clickable at point (885, -14)
  (Session info: chrome=139.0.7258.157); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#elementclickinterceptedexception
Stacktrace:
	GetHandleVerifier [0x0x7ff7ee753d85+79397]
	GetHandleVerifier [0x0x7ff7ee753de0+79488]
	(No symbol) [0x0x7ff7ee4fc0fa]
	(No symbol) [0x0x7ff7ee55afd9]
	(No symbol) [0x0x7ff7ee558972]
	(No symbol) [0x0x7ff7ee5559c1]
	(No symbol) [0x0x7ff7ee5548b1]
	(No symbol) [0x0x7ff7ee5460e8]
	(No symbol) [0x0x7ff7ee57b19a]
	(No symbol) [0x0x7ff7ee545996]
	(No symbol) [0x0x7ff7ee57b3b0]
	(No symbol) [0x0x7ff7ee5a3344]
	(No symbol) [0x0x7ff7ee57af73]
	(No symbol) [0x0x7ff7ee5441b1]
	(No symbol) [0x0x7ff7ee544f43]
	GetHandleVerifier [0x0x7ff7eea1e1ed+3005069]
	GetHandleVerifier [0x0x7ff7eea1831d+2980797]
	GetHandleVerifier [0x0x7ff7eea37e0d+3110573]
	GetHandleVerifier [0x0x7ff7ee76d6de+184190]
	GetHandleVerifier [0x0x7ff7ee77516f+215567]
	GetHandleVerifier [0x0x7ff7ee75c974+115220]
	GetHandleVerifier [0x0x7ff7ee75cb29+115657]
	GetHandleVerifier [0x0x7ff7ee743268+11016]
	BaseThreadInitThunk [0x0x7ff9140fe8d7+23]
	RtlUserThreadStart [0x0x7ff91421c34c+44]

2025-09-08 17:12:48,620 - INFO - === ADMISSION COMPLETE FLOW TEST COMPLETED ===
2025-09-08 17:12:49,127 - INFO - Script complete.
2025-09-08 17:12:51,710 - INFO - Ending browser session...
2025-09-08 17:12:51,711 - INFO - ...................
2025-09-08 17:12:51,711 - INFO - ...................
2025-09-08 17:18:49,073 - INFO - Starting browser session with chrome...
2025-09-08 17:18:51,493 - INFO - chrome browser launched successfully.
2025-09-08 17:18:53,486 - INFO - URL opened successfully.
2025-09-08 17:18:53,488 - INFO - === ADMISSION COMPLETE FLOW TEST STARTED ===
2025-09-08 17:18:53,488 - INFO - STEP 1: Performing Login...
2025-09-08 17:18:53,489 - INFO - Starting login process for ADMISSION_FLOW
2025-09-08 17:18:53,677 - INFO - Sign Up for Free button clicked successfully.
2025-09-08 17:18:53,677 - INFO - Navigated to Sign Up page successfully.
2025-09-08 17:18:56,279 - INFO - Sign In link clicked successfully.
2025-09-08 17:18:56,280 - INFO - Navigated to Sign In page successfully.
2025-09-08 17:18:58,335 - INFO - Sign In page loaded successfully.
2025-09-08 17:18:58,907 - INFO - Email entered successfully in login form.
2025-09-08 17:18:58,907 - INFO - Email entered successfully in login form.
2025-09-08 17:18:59,256 - INFO - Password entered successfully in login form.
2025-09-08 17:18:59,257 - INFO - Password entered successfully in login form.
2025-09-08 17:19:00,386 - INFO - Log In button clicked successfully.
2025-09-08 17:19:00,387 - INFO - Log In button clicked successfully.
2025-09-08 17:19:04,480 - INFO - Login success message found: Login successful!
2025-09-08 17:19:04,503 - INFO - User authentication indicators found - login confirmed
2025-09-08 17:19:04,503 - INFO - Login completed successfully for user: john.doe.test__16@gmail.com
2025-09-08 17:19:04,503 - INFO - \u2705 Login completed successfully
2025-09-08 17:19:06,504 - INFO - STEP 2: Navigating to Admission Form...
2025-09-08 17:19:18,935 - INFO - \u2705 Successfully navigated to admission form
2025-09-08 17:19:20,937 - INFO - STEP 3: Filling Student Information Form...
2025-09-08 17:19:20,938 - INFO - Using valid student data: Verify Student Personal Information Form with Valid Data
2025-09-08 17:19:21,281 - INFO - Full Name: 'John Doe'
2025-09-08 17:19:22,303 - INFO - Gender: 'Male'
2025-09-08 17:19:22,627 - INFO - Date of Birth: '2000-05-15'
2025-09-08 17:19:23,174 - INFO - Nationality: 'Bangladeshi'
2025-09-08 17:19:24,142 - INFO - Religion: 'Islam'
2025-09-08 17:19:24,470 - INFO - Contact: '01712345678'
2025-09-08 17:19:24,890 - INFO - Email: 'john@example.com'
2025-09-08 17:19:25,195 - INFO - Present Address: 'mohakhali'
2025-09-08 17:19:28,728 - INFO - Save & Continue button clicked
2025-09-08 17:19:36,741 - INFO - \u2705 Student information saved successfully (valid data)
2025-09-08 17:19:36,748 - INFO - \U0001f511 Draft ID captured: 104
2025-09-08 17:19:36,748 - INFO - STEP 4: Filling Guardian Information Form...
2025-09-08 17:19:36,749 - INFO - Guardian data: Verify Guardian Information Form Submission with Valid Data (Required Fields Only)
2025-09-08 17:19:38,615 - INFO - Father Full Name: 'kamal'
2025-09-08 17:19:39,704 - INFO - Father Contact: '01789571651'
2025-09-08 17:19:40,666 - INFO - Father Occupation: 'Businessman'
2025-09-08 17:19:40,963 - INFO - Father NID: '1234567890'
2025-09-08 17:19:41,227 - INFO - Father Address: 'Dhaka'
2025-09-08 17:19:42,115 - INFO - Mother Full Name: 'jorina'
2025-09-08 17:19:42,453 - INFO - Mother Contact: '01789571652'
2025-09-08 17:19:42,752 - INFO - Mother Occupation: 'Housewife'
2025-09-08 17:19:43,025 - INFO - Mother NID: '1234567890'
2025-09-08 17:19:43,961 - INFO - Mother Address: 'Dhaka'
2025-09-08 17:19:44,955 - INFO - Legal Guardian: 'Father'
2025-09-08 17:19:48,392 - INFO - Save & Continue button clicked
2025-09-08 17:19:49,483 - INFO - Family information added successfully.
2025-09-08 17:19:49,484 - INFO - STEP 5: Filling Previous School Information Form...
2025-09-08 17:19:49,484 - INFO - Previous School data: Verify Previous School Academic Details Form Submission with Valid Data (Required Fields Only)
2025-09-08 17:19:52,959 - INFO - School Name: 'ABC Primary School'
2025-09-08 17:19:54,214 - ERROR - \u274c Error filling previous school information: Message: element click intercepted: Element is not clickable at point (885, -61)
  (Session info: chrome=139.0.7258.157); For documentation on this error, please visit: https://www.selenium.dev/documentation/webdriver/troubleshooting/errors#elementclickinterceptedexception
Stacktrace:
	GetHandleVerifier [0x0x7ff7ee753d85+79397]
	GetHandleVerifier [0x0x7ff7ee753de0+79488]
	(No symbol) [0x0x7ff7ee4fc0fa]
	(No symbol) [0x0x7ff7ee55afd9]
	(No symbol) [0x0x7ff7ee558972]
	(No symbol) [0x0x7ff7ee5559c1]
	(No symbol) [0x0x7ff7ee5548b1]
	(No symbol) [0x0x7ff7ee5460e8]
	(No symbol) [0x0x7ff7ee57b19a]
	(No symbol) [0x0x7ff7ee545996]
	(No symbol) [0x0x7ff7ee57b3b0]
	(No symbol) [0x0x7ff7ee5a3344]
	(No symbol) [0x0x7ff7ee57af73]
	(No symbol) [0x0x7ff7ee5441b1]
	(No symbol) [0x0x7ff7ee544f43]
	GetHandleVerifier [0x0x7ff7eea1e1ed+3005069]
	GetHandleVerifier [0x0x7ff7eea1831d+2980797]
	GetHandleVerifier [0x0x7ff7eea37e0d+3110573]
	GetHandleVerifier [0x0x7ff7ee76d6de+184190]
	GetHandleVerifier [0x0x7ff7ee77516f+215567]
	GetHandleVerifier [0x0x7ff7ee75c974+115220]
	GetHandleVerifier [0x0x7ff7ee75cb29+115657]
	GetHandleVerifier [0x0x7ff7ee743268+11016]
	BaseThreadInitThunk [0x0x7ff9140fe8d7+23]
	RtlUserThreadStart [0x0x7ff91421c34c+44]

2025-09-08 17:19:54,951 - INFO - === ADMISSION COMPLETE FLOW TEST COMPLETED ===
2025-09-08 17:19:55,311 - INFO - Script complete.
2025-09-08 17:19:57,890 - INFO - Ending browser session...
2025-09-08 17:19:57,891 - INFO - ...................
2025-09-08 17:19:57,891 - INFO - ...................
2025-09-08 17:25:21,584 - INFO - Starting browser session with chrome...
2025-09-08 17:25:23,507 - INFO - chrome browser launched successfully.
2025-09-08 17:25:25,333 - INFO - URL opened successfully.
2025-09-08 17:25:25,335 - INFO - === ADMISSION COMPLETE FLOW TEST STARTED ===
2025-09-08 17:25:25,335 - INFO - STEP 1: Performing Login...
2025-09-08 17:25:25,335 - INFO - Starting login process for ADMISSION_FLOW
2025-09-08 17:25:25,496 - INFO - Sign Up for Free button clicked successfully.
2025-09-08 17:25:25,496 - INFO - Navigated to Sign Up page successfully.
2025-09-08 17:25:27,644 - INFO - Sign In link clicked successfully.
2025-09-08 17:25:27,645 - INFO - Navigated to Sign In page successfully.
2025-09-08 17:25:29,681 - INFO - Sign In page loaded successfully.
2025-09-08 17:25:30,106 - INFO - Email entered successfully in login form.
2025-09-08 17:25:30,106 - INFO - Email entered successfully in login form.
2025-09-08 17:25:30,351 - INFO - Password entered successfully in login form.
2025-09-08 17:25:30,351 - INFO - Password entered successfully in login form.
2025-09-08 17:25:31,217 - INFO - Log In button clicked successfully.
2025-09-08 17:25:31,218 - INFO - Log In button clicked successfully.
2025-09-08 17:25:35,022 - INFO - Login success message found: Login successful!
2025-09-08 17:25:35,037 - INFO - User authentication indicators found - login confirmed
2025-09-08 17:25:35,037 - INFO - Login completed successfully for user: john.doe.test__16@gmail.com
2025-09-08 17:25:35,037 - INFO - \u2705 Login completed successfully
2025-09-08 17:25:37,038 - INFO - STEP 2: Navigating to Admission Form...
2025-09-08 17:25:49,339 - INFO - \u2705 Successfully navigated to admission form
2025-09-08 17:25:51,341 - INFO - STEP 3: Filling Student Information Form...
2025-09-08 17:25:51,342 - INFO - Using valid student data: Verify Student Personal Information Form with Valid Data
2025-09-08 17:25:51,544 - INFO - Full Name: 'John Doe'
2025-09-08 17:25:52,345 - INFO - Gender: 'Male'
2025-09-08 17:25:52,690 - INFO - Date of Birth: '2000-05-15'
2025-09-08 17:25:53,064 - INFO - Nationality: 'Bangladeshi'
2025-09-08 17:25:53,995 - INFO - Religion: 'Islam'
2025-09-08 17:25:54,296 - INFO - Contact: '01712345678'
2025-09-08 17:25:54,564 - INFO - Email: 'john@example.com'
2025-09-08 17:25:54,788 - INFO - Present Address: 'mohakhali'
2025-09-08 17:25:58,094 - INFO - Save & Continue button clicked
2025-09-08 17:26:06,117 - INFO - \u2705 Student information saved successfully (valid data)
2025-09-08 17:26:06,124 - INFO - \U0001f511 Draft ID captured: 105
2025-09-08 17:26:06,124 - INFO - STEP 4: Filling Guardian Information Form...
2025-09-08 17:26:06,124 - INFO - Guardian data: Verify Guardian Information Form Submission with Valid Data (Required Fields Only)
2025-09-08 17:26:07,842 - INFO - Father Full Name: 'kamal'
2025-09-08 17:26:08,593 - INFO - Father Contact: '01789571651'
2025-09-08 17:26:09,401 - INFO - Father Occupation: 'Businessman'
2025-09-08 17:26:09,602 - INFO - Father NID: '1234567890'
2025-09-08 17:26:09,751 - INFO - Father Address: 'Dhaka'
2025-09-08 17:26:10,466 - INFO - Mother Full Name: 'jorina'
2025-09-08 17:26:10,698 - INFO - Mother Contact: '01789571652'
2025-09-08 17:26:10,901 - INFO - Mother Occupation: 'Housewife'
2025-09-08 17:26:11,102 - INFO - Mother NID: '1234567890'
2025-09-08 17:26:11,804 - INFO - Mother Address: 'Dhaka'
2025-09-08 17:26:12,645 - INFO - Legal Guardian: 'Father'
2025-09-08 17:26:15,922 - INFO - Save & Continue button clicked
2025-09-08 17:26:16,975 - INFO - Family information added successfully.
2025-09-08 17:26:16,975 - INFO - STEP 5: Filling Previous School Information Form...
2025-09-08 17:26:16,975 - INFO - Previous School data: Verify Previous School Academic Details Form Submission with Valid Data (Required Fields Only)
2025-09-08 17:26:20,320 - INFO - School Name: 'ABC Primary School'
